[DEBUG] 2023-02-21 04:47:29.990 [http-nio-8080-exec-2] IntegratorServiceImpl - Adding Integrator [org.hibernate.cfg.beanvalidation.BeanValidationIntegrator].
[DEBUG] 2023-02-21 04:47:30.024 [http-nio-8080-exec-2] IntegratorServiceImpl - Adding Integrator [org.hibernate.secure.spi.JaccIntegrator].
[DEBUG] 2023-02-21 04:47:30.045 [http-nio-8080-exec-2] IntegratorServiceImpl - Adding Integrator [org.hibernate.cache.internal.CollectionCacheInvalidator].
[INFO ] 2023-02-21 04:47:30.455 [http-nio-8080-exec-2] Version - HHH000412: Hibernate Core {5.4.4.Final}
[DEBUG] 2023-02-21 04:47:30.458 [http-nio-8080-exec-2] Environment - HHH000206: hibernate.properties not found
[DEBUG] 2023-02-21 04:47:31.250 [http-nio-8080-exec-2] JaxbCfgProcessor - cfg.xml document did not define namespaces; wrapping in custom event reader to introduce namespace information
[DEBUG] 2023-02-21 04:47:32.897 [http-nio-8080-exec-2] ServiceBinding - Overriding existing service binding [org.hibernate.secure.spi.JaccService]
[DEBUG] 2023-02-21 04:47:32.980 [http-nio-8080-exec-2] RegionFactoryInitiator - Cannot default RegionFactory based on registered strategies as `[]` RegionFactory strategies were registered
[DEBUG] 2023-02-21 04:47:32.982 [http-nio-8080-exec-2] RegionFactoryInitiator - Cache region factory : org.hibernate.cache.internal.NoCachingRegionFactory
[DEBUG] 2023-02-21 04:47:38.583 [http-nio-8080-exec-2] AbstractEntityPersister - Static SQL for entity: questie.entity.Favorite
[DEBUG] 2023-02-21 04:47:38.583 [http-nio-8080-exec-2] AbstractEntityPersister -  Version select: select id from Favorite where id =?
[DEBUG] 2023-02-21 04:47:38.583 [http-nio-8080-exec-2] AbstractEntityPersister -  Snapshot select: select favorite_.id, favorite_.user_id as user_id2_0_ from Favorite favorite_ where favorite_.id=?
[DEBUG] 2023-02-21 04:47:38.583 [http-nio-8080-exec-2] AbstractEntityPersister -  Insert 0: insert into Favorite (user_id, id) values (?, ?)
[DEBUG] 2023-02-21 04:47:38.583 [http-nio-8080-exec-2] AbstractEntityPersister -  Update 0: update Favorite set user_id=? where id=?
[DEBUG] 2023-02-21 04:47:38.583 [http-nio-8080-exec-2] AbstractEntityPersister -  Delete 0: delete from Favorite where id=?
[DEBUG] 2023-02-21 04:47:38.583 [http-nio-8080-exec-2] AbstractEntityPersister -  Identity insert: insert into Favorite (user_id) values (?)
[DEBUG] 2023-02-21 04:47:38.584 [http-nio-8080-exec-2] QuerySpacesImpl - Adding QuerySpace : uid = <gen:0> -> org.hibernate.loader.plan.build.internal.spaces.EntityQuerySpaceImpl@3ab69cf2]
[DEBUG] 2023-02-21 04:47:38.584 [http-nio-8080-exec-2] MetamodelGraphWalker - Visiting attribute path : user
[DEBUG] 2023-02-21 04:47:38.584 [http-nio-8080-exec-2] QuerySpacesImpl - Adding QuerySpace : uid = <gen:1> -> org.hibernate.loader.plan.build.internal.spaces.EntityQuerySpaceImpl@159f5ff7]
[DEBUG] 2023-02-21 04:47:38.585 [http-nio-8080-exec-2] MetamodelGraphWalker - Visiting attribute path : user.favorites
[DEBUG] 2023-02-21 04:47:38.593 [http-nio-8080-exec-2] MetamodelGraphWalker - Property path deemed to be circular : user.favorites
[DEBUG] 2023-02-21 04:47:38.593 [http-nio-8080-exec-2] MetamodelGraphWalker - Visiting attribute path : user.firstName
[DEBUG] 2023-02-21 04:47:38.593 [http-nio-8080-exec-2] MetamodelGraphWalker - Visiting attribute path : user.gamertag
[DEBUG] 2023-02-21 04:47:38.593 [http-nio-8080-exec-2] MetamodelGraphWalker - Visiting attribute path : user.lastName
[DEBUG] 2023-02-21 04:47:38.593 [http-nio-8080-exec-2] FetchStyleLoadPlanBuildingAssociationVisitationStrategy - Building LoadPlan...
[DEBUG] 2023-02-21 04:47:38.593 [http-nio-8080-exec-2] LoadQueryJoinAndFetchProcessor - processing queryspace <gen:0>
[DEBUG] 2023-02-21 04:47:38.594 [http-nio-8080-exec-2] LoadPlanTreePrinter - LoadPlan(entity=questie.entity.Favorite)
    - Returns
       - EntityReturnImpl(entity=questie.entity.Favorite, querySpaceUid=<gen:0>, path=questie.entity.Favorite)
          - EntityAttributeFetchImpl(entity=questie.entity.User, querySpaceUid=<gen:1>, path=questie.entity.Favorite.user)
    - QuerySpaces
       - EntityQuerySpaceImpl(uid=<gen:0>, entity=questie.entity.Favorite)
          - SQL table alias mapping - favorite0_
          - alias suffix - 0_
          - suffixed key columns - {id1_0_0_}
          - JOIN (JoinDefinedByMetadata(user)) : <gen:0> -> <gen:1>
             - EntityQuerySpaceImpl(uid=<gen:1>, entity=questie.entity.User)
                - SQL table alias mapping - user1_
                - alias suffix - 1_
                - suffixed key columns - {id1_2_1_}

[DEBUG] 2023-02-21 04:47:38.594 [http-nio-8080-exec-2] EntityLoader - Static select for entity questie.entity.Favorite [NONE]: select favorite0_.id as id1_0_0_, favorite0_.user_id as user_id2_0_0_, user1_.id as id1_2_1_, user1_.first_name as first_na2_2_1_, user1_.gamertag as gamertag3_2_1_, user1_.last_name as last_nam4_2_1_ from Favorite favorite0_ left outer join User user1_ on favorite0_.user_id=user1_.id where favorite0_.id=?
[DEBUG] 2023-02-21 04:47:38.594 [http-nio-8080-exec-2] QuerySpacesImpl - Adding QuerySpace : uid = <gen:0> -> org.hibernate.loader.plan.build.internal.spaces.EntityQuerySpaceImpl@5c2e9a89]
[DEBUG] 2023-02-21 04:47:38.594 [http-nio-8080-exec-2] MetamodelGraphWalker - Visiting attribute path : user
[DEBUG] 2023-02-21 04:47:38.599 [http-nio-8080-exec-2] QuerySpacesImpl - Adding QuerySpace : uid = <gen:1> -> org.hibernate.loader.plan.build.internal.spaces.EntityQuerySpaceImpl@4fcdc866]
[DEBUG] 2023-02-21 04:47:38.599 [http-nio-8080-exec-2] MetamodelGraphWalker - Visiting attribute path : user.favorites
[DEBUG] 2023-02-21 04:47:38.599 [http-nio-8080-exec-2] MetamodelGraphWalker - Property path deemed to be circular : user.favorites
[DEBUG] 2023-02-21 04:47:38.599 [http-nio-8080-exec-2] MetamodelGraphWalker - Visiting attribute path : user.firstName
[DEBUG] 2023-02-21 04:47:38.600 [http-nio-8080-exec-2] MetamodelGraphWalker - Visiting attribute path : user.gamertag
[DEBUG] 2023-02-21 04:47:38.600 [http-nio-8080-exec-2] MetamodelGraphWalker - Visiting attribute path : user.lastName
[DEBUG] 2023-02-21 04:47:38.600 [http-nio-8080-exec-2] FetchStyleLoadPlanBuildingAssociationVisitationStrategy - Building LoadPlan...
[DEBUG] 2023-02-21 04:47:38.600 [http-nio-8080-exec-2] LoadQueryJoinAndFetchProcessor - processing queryspace <gen:0>
[DEBUG] 2023-02-21 04:47:38.620 [http-nio-8080-exec-2] LoadPlanTreePrinter - LoadPlan(entity=questie.entity.Favorite)
    - Returns
       - EntityReturnImpl(entity=questie.entity.Favorite, querySpaceUid=<gen:0>, path=questie.entity.Favorite)
          - EntityAttributeFetchImpl(entity=questie.entity.User, querySpaceUid=<gen:1>, path=questie.entity.Favorite.user)
    - QuerySpaces
       - EntityQuerySpaceImpl(uid=<gen:0>, entity=questie.entity.Favorite)
          - SQL table alias mapping - favorite0_
          - alias suffix - 0_
          - suffixed key columns - {id1_0_0_}
          - JOIN (JoinDefinedByMetadata(user)) : <gen:0> -> <gen:1>
             - EntityQuerySpaceImpl(uid=<gen:1>, entity=questie.entity.User)
                - SQL table alias mapping - user1_
                - alias suffix - 1_
                - suffixed key columns - {id1_2_1_}

[DEBUG] 2023-02-21 04:47:38.620 [http-nio-8080-exec-2] EntityLoader - Static select for entity questie.entity.Favorite [READ]: select favorite0_.id as id1_0_0_, favorite0_.user_id as user_id2_0_0_, user1_.id as id1_2_1_, user1_.first_name as first_na2_2_1_, user1_.gamertag as gamertag3_2_1_, user1_.last_name as last_nam4_2_1_ from Favorite favorite0_ left outer join User user1_ on favorite0_.user_id=user1_.id where favorite0_.id=?
[DEBUG] 2023-02-21 04:47:38.620 [http-nio-8080-exec-2] Loader - Static select for action ACTION_MERGE on entity questie.entity.Favorite: select favorite0_.id as id1_0_0_, favorite0_.user_id as user_id2_0_0_ from Favorite favorite0_ where favorite0_.id=?
[DEBUG] 2023-02-21 04:47:38.620 [http-nio-8080-exec-2] Loader - Static select for action ACTION_REFRESH on entity questie.entity.Favorite: select favorite0_.id as id1_0_0_, favorite0_.user_id as user_id2_0_0_ from Favorite favorite0_ where favorite0_.id=?
[DEBUG] 2023-02-21 04:47:38.635 [http-nio-8080-exec-2] QuerySpacesImpl - Adding QuerySpace : uid = <gen:0> -> org.hibernate.loader.plan.build.internal.spaces.CollectionQuerySpaceImpl@5506ebde]
[DEBUG] 2023-02-21 04:47:38.643 [http-nio-8080-exec-2] QuerySpacesImpl - Adding QuerySpace : uid = <gen:1> -> org.hibernate.loader.plan.build.internal.spaces.EntityQuerySpaceImpl@78a068da]
[DEBUG] 2023-02-21 04:47:38.643 [http-nio-8080-exec-2] MetamodelGraphWalker - Visiting attribute path : user
[DEBUG] 2023-02-21 04:47:38.643 [http-nio-8080-exec-2] MetamodelGraphWalker - Property path deemed to be circular : user
[DEBUG] 2023-02-21 04:47:38.644 [http-nio-8080-exec-2] FetchStyleLoadPlanBuildingAssociationVisitationStrategy - Building LoadPlan...
[DEBUG] 2023-02-21 04:47:38.656 [http-nio-8080-exec-2] LoadQueryJoinAndFetchProcessor - processing queryspace <gen:0>
[DEBUG] 2023-02-21 04:47:38.657 [http-nio-8080-exec-2] LoadPlanTreePrinter - LoadPlan(collection=questie.entity.User.favorites)
    - Returns
       - CollectionReturnImpl(collection=questie.entity.User.favorites, querySpaceUid=<gen:0>, path=[questie.entity.User.favorites])
          - (collection element) CollectionFetchableElementEntityGraph(entity=questie.entity.Favorite, querySpaceUid=<gen:1>, path=[questie.entity.User.favorites].<elements>)
    - QuerySpaces
       - CollectionQuerySpaceImpl(uid=<gen:0>, collection=questie.entity.User.favorites)
          - SQL table alias mapping - favorites0_
          - alias suffix - 0_
          - suffixed key columns - {user_id2_0_0_}
          - entity-element alias suffix - 1_
          - 1_entity-element suffixed key columns - id1_0_1_
          - JOIN (JoinDefinedByMetadata(elements)) : <gen:0> -> <gen:1>
             - EntityQuerySpaceImpl(uid=<gen:1>, entity=questie.entity.Favorite)
                - SQL table alias mapping - favorites0_
                - alias suffix - 1_
                - suffixed key columns - {id1_0_1_}

[DEBUG] 2023-02-21 04:47:38.658 [http-nio-8080-exec-2] CollectionLoader - Static select for collection questie.entity.User.favorites: select favorites0_.user_id as user_id2_0_0_, favorites0_.id as id1_0_0_, favorites0_.id as id1_0_1_, favorites0_.user_id as user_id2_0_1_ from Favorite favorites0_ where favorites0_.user_id=?
[DEBUG] 2023-02-21 04:47:38.799 [http-nio-8080-exec-2] SchemaManagementToolCoordinator - No actions specified; doing nothing
[DEBUG] 2023-02-21 04:47:38.800 [http-nio-8080-exec-2] JtaPlatformInitiator - No JtaPlatform was specified, checking resolver
[DEBUG] 2023-02-21 04:47:38.801 [http-nio-8080-exec-2] JtaPlatformResolverInitiator - No JtaPlatformResolver was specified, using default [org.hibernate.engine.transaction.jta.platform.internal.StandardJtaPlatformResolver]
[DEBUG] 2023-02-21 04:47:38.813 [http-nio-8080-exec-2] StandardJtaPlatformResolver - Could not resolve JtaPlatform, using default [org.hibernate.engine.transaction.jta.platform.internal.NoJtaPlatform]
[INFO ] 2023-02-21 04:47:38.813 [http-nio-8080-exec-2] JtaPlatformInitiator - HHH000490: Using JtaPlatform implementation: [org.hibernate.engine.transaction.jta.platform.internal.NoJtaPlatform]
[DEBUG] 2023-02-21 04:47:38.827 [http-nio-8080-exec-2] NamedQueryRepository - Checking 0 named HQL queries
[DEBUG] 2023-02-21 04:47:38.827 [http-nio-8080-exec-2] NamedQueryRepository - Checking 0 named SQL queries
[DEBUG] 2023-02-21 04:47:38.830 [http-nio-8080-exec-2] SessionFactoryRegistry - Initializing SessionFactoryRegistry : org.hibernate.internal.SessionFactoryRegistry@18c189c8
[DEBUG] 2023-02-21 04:47:38.832 [http-nio-8080-exec-2] SessionFactoryRegistry - Registering SessionFactory: 642197aa-79fb-4120-9f83-6d75933a253c (<unnamed>)
[DEBUG] 2023-02-21 04:47:38.832 [http-nio-8080-exec-2] SessionFactoryRegistry - Not binding SessionFactory to JNDI, no JNDI name configured
[DEBUG] 2023-02-21 04:47:39.142 [http-nio-8080-exec-2] StatisticsInitiator - Statistics initialized [enabled=false]
[DEBUG] 2023-02-21 04:47:39.239 [http-nio-8080-exec-2] CriteriaQueryImpl - Rendered criteria query -> select generatedAlias0 from User as generatedAlias0
[DEBUG] 2023-02-21 04:47:39.329 [http-nio-8080-exec-2] QueryTranslatorFactoryInitiator - QueryTranslatorFactory: org.hibernate.hql.internal.ast.ASTQueryTranslatorFactory@29bd4b24
[DEBUG] 2023-02-21 04:47:39.418 [http-nio-8080-exec-2] QueryTranslatorImpl - parse() - HQL: select generatedAlias0 from questie.entity.User as generatedAlias0
[DEBUG] 2023-02-21 04:47:39.439 [http-nio-8080-exec-2] ErrorTracker - throwQueryException() : no errors
[DEBUG] 2023-02-21 04:47:39.470 [http-nio-8080-exec-2] QueryTranslatorImpl - --- HQL AST ---
 \-[QUERY] Node: 'query'
    \-[SELECT_FROM] Node: 'SELECT_FROM'
       +-[FROM] Node: 'from'
       |  \-[RANGE] Node: 'RANGE'
       |     +-[DOT] Node: '.'
       |     |  +-[DOT] Node: '.'
       |     |  |  +-[IDENT] Node: 'questie'
       |     |  |  \-[IDENT] Node: 'entity'
       |     |  \-[IDENT] Node: 'User'
       |     \-[ALIAS] Node: 'generatedAlias0'
       \-[SELECT] Node: 'select'
          \-[IDENT] Node: 'generatedAlias0'

[DEBUG] 2023-02-21 04:47:39.574 [http-nio-8080-exec-2] HqlSqlBaseWalker - select << begin [level=1, statement=select]
[DEBUG] 2023-02-21 04:47:39.637 [http-nio-8080-exec-2] FromElement - FromClause{level=1} : questie.entity.User (generatedAlias0) -> user0_
[DEBUG] 2023-02-21 04:47:39.639 [http-nio-8080-exec-2] FromReferenceNode - Resolved : generatedAlias0 -> user0_.id
[DEBUG] 2023-02-21 04:47:39.640 [http-nio-8080-exec-2] HqlSqlBaseWalker - select : finishing up [level=1, statement=select]
[DEBUG] 2023-02-21 04:47:39.641 [http-nio-8080-exec-2] HqlSqlWalker - processQuery() :  ( SELECT ( {select clause} user0_.id ) ( FromClause{level=1} User user0_ ) )
[DEBUG] 2023-02-21 04:47:39.682 [http-nio-8080-exec-2] JoinProcessor - Using FROM fragment [User user0_]
[DEBUG] 2023-02-21 04:47:39.682 [http-nio-8080-exec-2] HqlSqlBaseWalker - select >> end [level=1, statement=select]
[DEBUG] 2023-02-21 04:47:39.682 [http-nio-8080-exec-2] QueryTranslatorImpl - --- SQL AST ---
 \-[SELECT] QueryNode: 'SELECT'  querySpaces (User)
    +-[SELECT_CLAUSE] SelectClause: '{select clause}'
    |  +-[ALIAS_REF] IdentNode: 'user0_.id as id1_2_' {alias=generatedAlias0, className=questie.entity.User, tableAlias=user0_}
    |  \-[SQL_TOKEN] SqlFragment: 'user0_.first_name as first_na2_2_, user0_.gamertag as gamertag3_2_, user0_.last_name as last_nam4_2_'
    \-[FROM] FromClause: 'from' FromClause{level=1, fromElementCounter=1, fromElements=1, fromElementByClassAlias=[generatedAlias0], fromElementByTableAlias=[user0_], fromElementsByPath=[], collectionJoinFromElementsByPath=[], impliedElements=[]}
       \-[FROM_FRAGMENT] FromElement: 'User user0_' FromElement{explicit,not a collection join,not a fetch join,fetch non-lazy properties,classAlias=generatedAlias0,role=null,tableName=User,tableAlias=user0_,origin=null,columns={,className=questie.entity.User}}

[DEBUG] 2023-02-21 04:47:39.682 [http-nio-8080-exec-2] ErrorTracker - throwQueryException() : no errors
[DEBUG] 2023-02-21 04:47:39.693 [http-nio-8080-exec-2] QueryTranslatorImpl - HQL: select generatedAlias0 from questie.entity.User as generatedAlias0
[DEBUG] 2023-02-21 04:47:39.693 [http-nio-8080-exec-2] QueryTranslatorImpl - SQL: select user0_.id as id1_2_, user0_.first_name as first_na2_2_, user0_.gamertag as gamertag3_2_, user0_.last_name as last_nam4_2_ from User user0_
[DEBUG] 2023-02-21 04:47:39.693 [http-nio-8080-exec-2] ErrorTracker - throwQueryException() : no errors
[DEBUG] 2023-02-21 04:47:39.760 [http-nio-8080-exec-2] SQL - select user0_.id as id1_2_, user0_.first_name as first_na2_2_, user0_.gamertag as gamertag3_2_, user0_.last_name as last_nam4_2_ from User user0_
[DEBUG] 2023-02-21 04:47:39.853 [http-nio-8080-exec-2] Loader - Result set row: 0
[DEBUG] 2023-02-21 04:47:39.856 [http-nio-8080-exec-2] Loader - Result row: EntityKey[questie.entity.User#1]
[DEBUG] 2023-02-21 04:47:39.896 [http-nio-8080-exec-2] TwoPhaseLoad - Resolving attributes for [questie.entity.User#1]
[DEBUG] 2023-02-21 04:47:39.898 [http-nio-8080-exec-2] TwoPhaseLoad - Processing attribute `favorites` : value = NOT NULL COLLECTION
[DEBUG] 2023-02-21 04:47:39.898 [http-nio-8080-exec-2] TwoPhaseLoad - Attribute (`favorites`)  - enhanced for lazy-loading? - false
[DEBUG] 2023-02-21 04:47:39.937 [http-nio-8080-exec-2] TwoPhaseLoad - Processing attribute `firstName` : value = Lana
[DEBUG] 2023-02-21 04:47:39.938 [http-nio-8080-exec-2] TwoPhaseLoad - Attribute (`firstName`)  - enhanced for lazy-loading? - false
[DEBUG] 2023-02-21 04:47:39.938 [http-nio-8080-exec-2] TwoPhaseLoad - Processing attribute `gamertag` : value = superlana
[DEBUG] 2023-02-21 04:47:39.938 [http-nio-8080-exec-2] TwoPhaseLoad - Attribute (`gamertag`)  - enhanced for lazy-loading? - false
[DEBUG] 2023-02-21 04:47:39.938 [http-nio-8080-exec-2] TwoPhaseLoad - Processing attribute `lastName` : value = Bryan
[DEBUG] 2023-02-21 04:47:39.938 [http-nio-8080-exec-2] TwoPhaseLoad - Attribute (`lastName`)  - enhanced for lazy-loading? - false
[DEBUG] 2023-02-21 04:47:39.939 [http-nio-8080-exec-2] TwoPhaseLoad - Done materializing entity [questie.entity.User#1]
[DEBUG] 2023-02-21 04:47:39.941 [http-nio-8080-exec-2] AbstractLoadPlanBasedCollectionInitializer - Loading collection: [questie.entity.User.favorites#1]
[DEBUG] 2023-02-21 04:47:39.942 [http-nio-8080-exec-2] SQL - select favorites0_.user_id as user_id2_0_0_, favorites0_.id as id1_0_0_, favorites0_.id as id1_0_1_, favorites0_.user_id as user_id2_0_1_ from Favorite favorites0_ where favorites0_.user_id=?
[DEBUG] 2023-02-21 04:47:39.956 [http-nio-8080-exec-2] ResultSetProcessorImpl - Preparing collection initializer : [questie.entity.User.favorites#1]
[DEBUG] 2023-02-21 04:47:39.985 [http-nio-8080-exec-2] ResultSetProcessorImpl - Starting ResultSet row #0
[DEBUG] 2023-02-21 04:47:39.993 [http-nio-8080-exec-2] CollectionReferenceInitializerImpl - Found row of collection: [questie.entity.User.favorites#1]
[DEBUG] 2023-02-21 04:47:40.010 [http-nio-8080-exec-2] ResultSetProcessorImpl - Starting ResultSet row #1
[DEBUG] 2023-02-21 04:47:40.019 [http-nio-8080-exec-2] CollectionReferenceInitializerImpl - Found row of collection: [questie.entity.User.favorites#1]
[DEBUG] 2023-02-21 04:47:40.020 [http-nio-8080-exec-2] ResultSetProcessorImpl - Starting ResultSet row #2
[DEBUG] 2023-02-21 04:47:40.020 [http-nio-8080-exec-2] CollectionReferenceInitializerImpl - Found row of collection: [questie.entity.User.favorites#1]
[DEBUG] 2023-02-21 04:47:40.020 [http-nio-8080-exec-2] TwoPhaseLoad - Resolving attributes for [questie.entity.Favorite#1]
[DEBUG] 2023-02-21 04:47:40.020 [http-nio-8080-exec-2] TwoPhaseLoad - Processing attribute `user` : value = 1
[DEBUG] 2023-02-21 04:47:40.020 [http-nio-8080-exec-2] TwoPhaseLoad - Attribute (`user`)  - enhanced for lazy-loading? - false
[DEBUG] 2023-02-21 04:47:40.020 [http-nio-8080-exec-2] TwoPhaseLoad - Done materializing entity [questie.entity.Favorite#1]
[DEBUG] 2023-02-21 04:47:40.021 [http-nio-8080-exec-2] TwoPhaseLoad - Resolving attributes for [questie.entity.Favorite#2]
[DEBUG] 2023-02-21 04:47:40.021 [http-nio-8080-exec-2] TwoPhaseLoad - Processing attribute `user` : value = 1
[DEBUG] 2023-02-21 04:47:40.021 [http-nio-8080-exec-2] TwoPhaseLoad - Attribute (`user`)  - enhanced for lazy-loading? - false
[DEBUG] 2023-02-21 04:47:40.021 [http-nio-8080-exec-2] TwoPhaseLoad - Done materializing entity [questie.entity.Favorite#2]
[DEBUG] 2023-02-21 04:47:40.021 [http-nio-8080-exec-2] TwoPhaseLoad - Resolving attributes for [questie.entity.Favorite#3]
[DEBUG] 2023-02-21 04:47:40.021 [http-nio-8080-exec-2] TwoPhaseLoad - Processing attribute `user` : value = 1
[DEBUG] 2023-02-21 04:47:40.021 [http-nio-8080-exec-2] TwoPhaseLoad - Attribute (`user`)  - enhanced for lazy-loading? - false
[DEBUG] 2023-02-21 04:47:40.021 [http-nio-8080-exec-2] TwoPhaseLoad - Done materializing entity [questie.entity.Favorite#3]
[DEBUG] 2023-02-21 04:47:40.026 [http-nio-8080-exec-2] CollectionLoadContext - 1 collections were found in result set for role: questie.entity.User.favorites
[DEBUG] 2023-02-21 04:47:40.027 [http-nio-8080-exec-2] CollectionLoadContext - Collection fully initialized: [questie.entity.User.favorites#1]
[DEBUG] 2023-02-21 04:47:40.027 [http-nio-8080-exec-2] CollectionLoadContext - 1 collections initialized for role: questie.entity.User.favorites
[DEBUG] 2023-02-21 04:47:40.027 [http-nio-8080-exec-2] ResourceRegistryStandardImpl - HHH000387: ResultSet's statement was not registered
[DEBUG] 2023-02-21 04:47:40.027 [http-nio-8080-exec-2] AbstractLoadPlanBasedCollectionInitializer - Done loading collection
[DEBUG] 2023-02-21 04:47:40.029 [http-nio-8080-exec-2] LogicalConnectionManagedImpl - Initiating JDBC connection release from afterTransaction
